VENDOR,SIZE,DENSITY,scan,inserts,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small,mass_bkg
100,small,low,100,High Density,17.6625,17.490709275416076,6.3585,7.083473216023133,0.7065000000000001,0.8130998278043023,-0.14410681838108882
100,small,normal,100,Low Density,35.325,35.40389408040884,12.717,13.46991809828491,1.4130000000000003,1.7217244286949454,0.4818101496586571
100,small,normal,100,Medium Density,70.65,70.50764583305592,25.434,25.99018167635132,2.8260000000000005,3.229808641752446,-0.07381353387446131
100,small,normal,100,High Density,141.3,141.53174077790118,50.868,50.9295700333854,5.652000000000001,6.09264567844437,0.03978217614387818
100,medium,low,100,Low Density,4.415625,5.028017996047412,1.589625,1.7834091626378197,0.17662500000000003,-0.26925366336200607,-0.034386675557601755
100,medium,low,100,Medium Density,8.83125,8.634971761030252,3.17925,4.028609404021285,0.35325000000000006,0.6020177799376316,0.0939595643684148
100,medium,low,100,High Density,17.6625,18.1840711060423,6.3585,6.514985373268835,0.7065000000000001,0.8355322411777966,0.012711373132128629
100,medium,normal,100,Low Density,35.325,35.252974567845776,12.717,13.380259255590145,1.4130000000000003,1.4312446317012073,0.4366826276620165
100,medium,normal,100,Medium Density,70.65,69.94136005220264,25.434,25.452425970101423,2.8260000000000005,2.7495619672129408,0.4276060948912969
100,medium,normal,100,High Density,141.3,139.6579367544003,50.868,49.99572067694951,5.652000000000001,5.420766237191539,-0.08293067160395862
100,large,low,100,Low Density,4.415625,4.699617842486482,1.589625,0.8915604703813733,0.17662500000000003,0.5295878267513987,-0.5826403994745285
100,large,low,100,Medium Density,8.83125,8.472226293596519,3.17925,3.288986139467241,0.35325000000000006,0.5280842855784528,-0.6304526256146631
100,large,low,100,High Density,17.6625,17.230771460031974,6.3585,6.665752553171972,0.7065000000000001,1.0706867263721769,-0.03800045242904373
100,large,normal,100,Low Density,35.325,35.50472786554491,12.717,13.718484816630577,1.4130000000000003,1.7374414037047072,-0.12263521528114461
100,large,normal,100,Medium Density,70.65,70.8342873210328,25.434,25.027673910595336,2.8260000000000005,2.640051058215529,-0.7504067608561084
100,large,normal,100,High Density,141.3,139.54748722452098,50.868,51.79268125738525,5.652000000000001,5.8189384316273625,-0.18195449545718181
120,small,low,120,Low Density,4.415625,4.310597756194789,1.589625,1.6555630347035515,0.17662500000000003,0.08099324449876005,0.3638242092212367
120,small,low,120,Medium Density,8.83125,8.97151661316297,3.17925,3.361100292244848,0.35325000000000006,0.9555268282127654,0.03953923164094424
120,small,low,120,High Density,17.6625,17.7742476352529,6.3585,6.98365795573946,0.7065000000000001,0.960979199828445,-0.04810869420853717
120,small,normal,120,Low Density,35.325,36.519218879940006,12.717,13.23945383905484,1.4130000000000003,1.2455934994504365,-0.30309268145451457
120,small,normal,120,Medium Density,70.65,71.41068962842803,25.434,26.60224250182368,2.8260000000000005,3.313410415202968,-0.18180930052763866
120,small,normal,120,High Density,141.3,141.5173382619922,50.868,51.13094283940119,5.652000000000001,5.894005814406894,-0.011765594506244932
120,medium,low,120,Low Density,4.415625,5.559997070314662,1.589625,2.0127331058957743,0.17662500000000003,0.45797858572048383,1.4324056814819213
120,medium,low,120,Medium Density,8.83125,8.665125780313822,3.17925,3.9421706789487554,0.35325000000000006,0.7564907038809316,1.7082521932302421
120,medium,low,120,High Density,17.6625,17.975005527395325,6.3585,5.746057586743147,0.7065000000000001,0.18475660430901986,0.38989449025803813
120,medium,normal,120,Low Density,35.325,35.62658327733208,12.717,13.519285570360626,1.4130000000000003,1.3942803911736583,-0.8037222146006459
