blur,VENDER,SIZE,DENSITY,scan,inserts,ground_truth_mass_large,calculated_mass_large,ground_truth_mass_medium,calculated_mass_medium,ground_truth_mass_small,calculated_mass_small,mass_bkg
0.0,120,medium,normal,120,High Density,141.3,140.23326869179343,50.868,50.80056927888354,5.652,4.802639260453003,0.1049639583621007
0.0,120,large,low,120,Low Density,4.415625,4.403285891241622,1.589625,1.3593399959422567,0.176625,0.15158101001279675,0.7041766411038575
0.0,120,large,low,120,Medium Density,8.83125,9.758781892396456,3.17925,3.2976704791135734,0.35325,0.2815829079641769,0.7041766411038575
0.0,120,large,low,120,High Density,17.6625,18.409465466324505,6.3585,5.628382499176047,0.7065,1.0533049142623374,0.7041766411038575
0.0,120,large,normal,120,Low Density,35.325,36.932942418622204,12.717,13.705669943130909,1.413,1.486297732200492,0.2746971928790708
0.0,120,large,normal,120,Medium Density,70.65,72.02288826545144,25.434,26.145028999625936,2.826,3.1879603628493776,0.2746971928790708
0.0,120,large,normal,120,High Density,141.3,139.77104944524905,50.868,50.73530522799979,5.652,5.574649175337335,0.2746971928790708
0.0,135,small,low,135,Low Density,4.415625,4.0031480927888925,1.589625,1.4948484817898409,0.176625,0.10322306756124983,-0.4656540376199707
0.0,135,small,low,135,Medium Density,8.83125,7.563608500109573,3.17925,2.4845637210946623,0.35325,0.46624850957435293,-0.4656540376199707
0.0,135,small,low,135,High Density,17.6625,17.906592087548052,6.3585,5.800480916414955,0.7065,0.5841895340020565,-0.4656540376199707
0.0,135,small,normal,135,Low Density,35.325,37.50456155627531,12.717,13.99287842842493,1.413,1.7284865483395493,-0.34117837123229144
0.0,135,small,normal,135,Medium Density,70.65,69.86628246846509,25.434,25.779686876896086,2.826,3.053120179845611,-0.34117837123229144
0.0,135,small,normal,135,High Density,141.3,139.6761947789962,50.868,51.433267051385,5.652,5.386680928629578,-0.34117837123229144
0.0,135,medium,low,135,Low Density,4.415625,3.786672455632247,1.589625,1.4848740532610467,0.176625,0.08302017694278396,-0.04685417726925306
0.0,135,medium,low,135,Medium Density,8.83125,6.762262768629883,3.17925,3.266261478563091,0.35325,0.28602309093569217,-0.04685417726925306
0.0,135,medium,low,135,High Density,17.6625,16.133371331259507,6.3585,6.027928589573721,0.7065,0.48308249050802354,-0.04685417726925306
0.0,135,medium,normal,135,Low Density,35.325,37.90505403707867,12.717,12.684964171727817,1.413,1.3455347099619772,-0.42311106437370133
0.0,135,medium,normal,135,Medium Density,70.65,70.31300125013956,25.434,25.526553549329392,2.826,2.9084445119725015,-0.42311106437370133
0.0,135,medium,normal,135,High Density,141.3,139.7547687053827,50.868,50.93576899350781,5.652,5.508608928030656,-0.42311106437370133
0.0,135,large,low,135,Low Density,4.415625,3.098263904011201,1.589625,1.075385993149766,0.176625,0.3577637474351044,0.5201011052615916
0.0,135,large,low,135,Medium Density,8.83125,8.97588506345852,3.17925,2.9754221365961584,0.35325,-0.17596890750762834,0.5201011052615916
0.0,135,large,low,135,High Density,17.6625,18.035131386177575,6.3585,6.485799281327459,0.7065,0.597610407715991,0.5201011052615916
0.0,135,large,normal,135,Low Density,35.325,36.787492036640565,12.717,13.680106642825121,1.413,1.9151119238934777,-0.20134449686822686
0.0,135,large,normal,135,Medium Density,70.65,70.43823044789444,25.434,25.528308467891836,2.826,3.3203723114991757,-0.20134449686822686
0.0,135,large,normal,135,High Density,141.3,139.63282465056827,50.868,50.477243718901484,5.652,5.953758702605478,-0.20134449686822686
0.5,80,small,low,80,Low Density,4.415625,4.633598146946304,1.589625,1.4318531995086052,0.176625,-0.10179157323261184,0.0984007641337902
0.5,80,small,low,80,Medium Density,8.83125,8.169019321877323,3.17925,3.4863102758074778,0.35325,0.2652789875466024,0.0984007641337902
0.5,80,small,low,80,High Density,17.6625,18.946289231934173,6.3585,6.6944479192211475,0.7065,0.8639284572015976,0.0984007641337902
0.5,80,small,normal,80,Low Density,35.325,37.00605518463467,12.717,12.454350370359771,1.413,1.0284968695723353,-0.015552795632947748
0.5,80,small,normal,80,Medium Density,70.65,70.96444816343119,25.434,25.182409544607044,2.826,3.190333198819207,-0.015552795632947748
0.5,80,small,normal,80,High Density,141.3,142.80464508323163,50.868,51.171456049551324,5.652,5.797838648882955,-0.015552795632947748
0.5,80,medium,low,80,Low Density,4.415625,4.778789013784843,1.589625,0.5700571749997094,0.176625,0.38762909738847157,0.18038868210374762
0.5,80,medium,low,80,Medium Density,8.83125,9.019147869883891,3.17925,3.7496448392390977,0.35325,-0.29127173256039507,0.18038868210374762
0.5,80,medium,low,80,High Density,17.6625,19.410739075895112,6.3585,7.686322970744931,0.7065,1.382682422400701,0.18038868210374762
0.5,80,medium,normal,80,Low Density,35.325,38.21073337717947,12.717,14.031888245982717,1.413,1.3287813861985325,-0.1746922554980271
0.5,80,medium,normal,80,Medium Density,70.65,71.34993893022047,25.434,28.18484036208961,2.826,3.315100369250397,-0.1746922554980271
0.5,80,medium,normal,80,High Density,141.3,140.93583501629337,50.868,49.40772154379035,5.652,5.758164308691635,-0.1746922554980271
0.5,80,large,low,80,Low Density,4.415625,4.752203108318987,1.589625,1.894897123957099,0.176625,0.10331819915565746,-0.2680634443701503
0.5,80,large,low,80,Medium Density,8.83125,8.08000218426068,3.17925,2.2456057634176356,0.35325,0.7206401467776943,-0.2680634443701503
0.5,80,large,low,80,High Density,17.6625,16.26498793542297,6.3585,5.56059767316361,0.7065,0.9424016948228081,-0.2680634443701503
0.5,80,large,normal,80,Low Density,35.325,38.64716665983165,12.717,14.902089547074196,1.413,1.554110753509386,-0.05222349953641339
0.5,80,large,normal,80,Medium Density,70.65,72.2142786144679,25.434,26.07375745018085,2.826,3.523327001542397,-0.05222349953641339
0.5,80,large,normal,80,High Density,141.3,141.176984241131,50.868,53.68458860923897,5.652,6.853401744950047,-0.05222349953641339
0.5,100,small,low,100,Low Density,4.415625,4.239840802421898,1.589625,2.291797179859271,0.176625,0.13701424037633364,-0.12488121457852844
0.5,100,small,low,100,Medium Density,8.83125,9.939076721587135,3.17925,3.387873103666553,0.35325,0.12529305685674788,-0.12488121457852844
0.5,100,small,low,100,High Density,17.6625,18.318443002309177,6.3585,7.929365122612811,0.7065,1.010106993709338,-0.12488121457852844
0.5,100,small,normal,100,Low Density,35.325,36.31803001798726,12.717,13.463769506503406,1.413,1.7687158304318933,0.16244271797856435
0.5,100,small,normal,100,Medium Density,70.65,70.28981359890784,25.434,24.78721351241733,2.826,3.6578785353945698,0.16244271797856435
0.5,100,small,normal,100,High Density,141.3,136.07220711992716,50.868,49.75161663366413,5.652,5.88945617828669,0.16244271797856435
0.5,100,medium,low,100,Low Density,4.415625,5.610469071796117,1.589625,1.7633423148118792,0.176625,-0.215622207341854,0.1202059342648413
0.5,100,medium,low,100,Medium Density,8.83125,8.065050208480498,3.17925,3.1951845391234936,0.35325,0.6029868899198608,0.1202059342648413
0.5,100,medium,low,100,High Density,17.6625,17.136685749716253,6.3585,6.8945366550088325,0.7065,0.8571587831326488,0.1202059342648413
0.5,100,medium,normal,100,Low Density,35.325,37.53368071891214,12.717,13.729696244719703,1.413,1.3621700216749648,-0.5371290920367167
0.5,100,medium,normal,100,Medium Density,70.65,70.78591866922498,25.434,26.472121199714287,2.826,2.889833177070965,-0.5371290920367167
0.5,100,medium,normal,100,High Density,141.3,138.4578728675833,50.868,51.01659593631295,5.652,5.520215162376553,-0.5371290920367167
0.5,100,large,low,100,Low Density,4.415625,6.234219990903757,1.589625,0.7414753585591888,0.176625,0.4079878632055774,0.123148086144312
0.5,100,large,low,100,Medium Density,8.83125,8.834497190427198,3.17925,3.299751852922919,0.35325,0.4904060459734907,0.123148086144312
0.5,100,large,low,100,High Density,17.6625,17.080650901164105,6.3585,6.747584259893561,0.7065,0.980504889200796,0.123148086144312
0.5,100,large,normal,100,Low Density,35.325,37.90846608833419,12.717,13.31130216294898,1.413,2.0660313149864247,-0.5070876222206908
0.5,100,large,normal,100,Medium Density,70.65,71.27275871332513,25.434,25.605579295571516,2.826,2.4930805119763564,-0.5070876222206908
0.5,100,large,normal,100,High Density,141.3,139.81304785076952,50.868,52.85747571337304,5.652,5.676526430243242,-0.5070876222206908
0.5,120,small,low,120,Low Density,4.415625,2.4420665000128596,1.589625,1.1556002002591956,0.176625,0.054753954614263516,-0.2732615168481831
0.5,120,small,low,120,Medium Density,8.83125,7.532134014974176,3.17925,3.0269030892891537,0.35325,0.83509522831622,-0.2732615168481831
0.5,120,small,low,120,High Density,17.6625,15.024907885350686,6.3585,6.277230532619334,0.7065,0.838045552717667,-0.2732615168481831
0.5,120,small,normal,120,Low Density,35.325,39.11596043263859,12.717,14.42353607642196,1.413,1.199880119416376,-0.03097531312609929
0.5,120,small,normal,120,Medium Density,70.65,71.1568041602401,25.434,26.936549712947112,2.826,3.5556129404763106,-0.03097531312609929
0.5,120,small,normal,120,High Density,141.3,141.90973700098044,50.868,52.1623342675524,5.652,6.116482097732579,-0.03097531312609929
0.5,120,medium,low,120,Low Density,4.415625,6.103439597148577,1.589625,1.4277097496322804,0.176625,0.44858353539243495,0.453848715862482
0.5,120,medium,low,120,Medium Density,8.83125,7.856449697675368,3.17925,3.5473932589152612,0.35325,0.8179277232982071,0.453848715862482
0.5,120,medium,low,120,High Density,17.6625,19.435255798128935,6.3585,6.368141987838797,0.7065,0.05482601540879883,0.453848715862482
0.5,120,medium,normal,120,Low Density,35.325,36.761421237372666,12.717,14.229401282371942,1.413,1.369386676615001,0.10512104785206294
0.5,120,medium,normal,120,Medium Density,70.65,72.23728587832427,25.434,25.521827925071374,2.826,2.9457976034012416,0.10512104785206294
0.5,120,medium,normal,120,High Density,141.3,140.1225421520488,50.868,49.5193510705745,5.652,4.399454031999059,0.10512104785206294
0.5,120,large,low,120,Low Density,4.415625,4.668221338510692,1.589625,1.4434833242209906,0.176625,0.13016378647466717,0.7164218386172136
0.5,120,large,low,120,Medium Density,8.83125,10.01773417621769,3.17925,3.5618803751906727,0.35325,0.2674136078746861,0.7164218386172136
0.5,120,large,low,120,High Density,17.6625,18.33038230869381,6.3585,6.100823898851913,0.7065,1.178048587323654,0.7164218386172136
0.5,120,large,normal,120,Low Density,35.325,38.350427759334686,12.717,13.722812605379914,1.413,1.490639601071304,0.2842836220947546
0.5,120,large,normal,120,Medium Density,70.65,74.03459707112445,25.434,28.406969587664733,2.826,3.6691321818645934,0.2842836220947546
0.5,120,large,normal,120,High Density,141.3,142.91803613590812,50.868,52.43042007097985,5.652,5.4593508285132275,0.2842836220947546
0.5,135,small,low,135,Low Density,4.415625,3.9170752754674782,1.589625,1.6159112552854955,0.176625,0.08782810158971706,-0.471926656427721
0.5,135,small,low,135,Medium Density,8.83125,7.900131134645822,3.17925,2.5339069894252755,0.35325,0.4657403720849894,-0.471926656427721
0.5,135,small,low,135,High Density,17.6625,17.99117988988409,6.3585,6.250751540155024,0.7065,0.7065963082736066,-0.471926656427721
0.5,135,small,normal,135,Low Density,35.325,37.74322396386824,12.717,14.850335816233917,1.413,2.0345211458959622,-0.35142800706268995
0.5,135,small,normal,135,Medium Density,70.65,69.38718324416239,25.434,26.07101354889403,2.826,3.171862656115117,-0.35142800706268995
0.5,135,small,normal,135,High Density,141.3,141.7214631119643,50.868,50.75150778518753,5.652,5.20542397659706,-0.35142800706268995
0.5,135,medium,low,135,Low Density,4.415625,3.5324272053919175,1.589625,1.4413231423008708,0.176625,0.14386105538956095,-0.04728587999795787
0.5,135,medium,low,135,Medium Density,8.83125,7.160675356215473,3.17925,3.3705086513393514,0.35325,0.30732082532066585,-0.04728587999795787
0.5,135,medium,low,135,High Density,17.6625,16.072606177270526,6.3585,5.831022779368361,0.7065,0.4558633906606102,-0.04728587999795787
0.5,135,medium,normal,135,Low Density,35.325,38.82285912877861,12.717,12.908482074794433,1.413,1.4585005966784246,-0.41739587181326787
0.5,135,medium,normal,135,Medium Density,70.65,69.33970470653321,25.434,25.153019728547243,2.826,2.6448121662599884,-0.41739587181326787
0.5,135,medium,normal,135,High Density,141.3,139.83601823647317,50.868,51.63612852945567,5.652,5.480633157915119,-0.41739587181326787
0.5,135,large,low,135,Low Density,4.415625,3.2203255700989675,1.589625,1.2059985640196322,0.176625,0.28827834129392305,0.5445773971949254
0.5,135,large,low,135,Medium Density,8.83125,9.455889098463574,3.17925,3.256603947413217,0.35325,-0.11474960179864278,0.5445773971949254
0.5,135,large,low,135,High Density,17.6625,18.528778667703502,6.3585,6.976047585583365,0.7065,0.6077464641196768,0.5445773971949254
0.5,135,large,normal,135,Low Density,35.325,36.986581214584845,12.717,12.806182860461206,1.413,1.9989505817296793,-0.19555879540481108
0.5,135,large,normal,135,Medium Density,70.65,67.67226916882878,25.434,25.614785430744725,2.826,3.6274786753961843,-0.19555879540481108
0.5,135,large,normal,135,High Density,141.3,138.718304002106,50.868,48.22721593988522,5.652,5.963735838852718,-0.19555879540481108
1.0,80,small,low,80,Low Density,4.415625,4.49370063436793,1.589625,1.522291675652277,0.176625,-0.05387466842826967,0.10218626849950584
1.0,80,small,low,80,Medium Density,8.83125,8.884553311416575,3.17925,3.694102906486032,0.35325,0.35222741697948773,0.10218626849950584
1.0,80,small,low,80,High Density,17.6625,18.391819073278125,6.3585,6.442200954576066,0.7065,0.6979811066653836,0.10218626849950584
1.0,80,small,normal,80,Low Density,35.325,36.596204192156456,12.717,12.468464257533919,1.413,0.8152489807711589,-0.01523352972776957
1.0,80,small,normal,80,Medium Density,70.65,74.53635705706986,25.434,25.39381840597217,2.826,2.5393061720355203,-0.01523352972776957
1.0,80,small,normal,80,High Density,141.3,140.25930381686817,50.868,50.11520769369535,5.652,5.883746673647023,-0.01523352972776957
1.0,80,medium,low,80,Low Density,4.415625,5.361368644310265,1.589625,0.6168695726648153,0.176625,0.22375433181651205,0.2008393068856023
1.0,80,medium,low,80,Medium Density,8.83125,9.988554719937326,3.17925,3.951802893789383,0.35325,-0.2558123291595103,0.2008393068856023
1.0,80,medium,low,80,High Density,17.6625,20.718622287125267,6.3585,8.358578238166968,0.7065,1.6843178854322627,0.2008393068856023
1.0,80,medium,normal,80,Low Density,35.325,37.935853620612214,12.717,13.739504290620289,1.413,1.4090980292227677,-0.17970360792767356
1.0,80,medium,normal,80,Medium Density,70.65,74.68381722246492,25.434,26.698967547741063,2.826,3.663342960106057,-0.17970360792767356
1.0,80,medium,normal,80,High Density,141.3,141.1665733574242,50.868,49.499146500589966,5.652,5.908664974740297,-0.17970360792767356
1.0,80,large,low,80,Low Density,4.415625,5.031135908318687,1.589625,1.8101028545268845,0.176625,0.10260254754097609,-0.2765164845542555
1.0,80,large,low,80,Medium Density,8.83125,8.04664603016443,3.17925,1.9459048806176882,0.35325,0.6990362302277298,-0.2765164845542555
1.0,80,large,low,80,High Density,17.6625,16.622488235864054,6.3585,5.403122313331889,0.7065,1.144708124998186,-0.2765164845542555
1.0,80,large,normal,80,Low Density,35.325,38.423574647155725,12.717,15.147014775302694,1.413,1.872903629152436,-0.05239701414262097
1.0,80,large,normal,80,Medium Density,70.65,66.23594079819995,25.434,26.209148400903686,2.826,4.30403267012196,-0.05239701414262097
1.0,80,large,normal,80,High Density,141.3,139.05150899393865,50.868,52.30741397592341,5.652,4.962678025865498,-0.05239701414262097
1.0,100,small,low,100,Low Density,4.415625,4.082990281529504,1.589625,2.5219331588634706,0.176625,0.10618653981748215,-0.12497586422305447
1.0,100,small,low,100,Medium Density,8.83125,9.715582091549587,3.17925,3.380114144900538,0.35325,0.05346954878715804,-0.12497586422305447
1.0,100,small,low,100,High Density,17.6625,18.349383563203773,6.3585,7.4048835030889295,0.7065,0.9134075253966336,-0.12497586422305447
1.0,100,small,normal,100,Low Density,35.325,37.296792992591364,12.717,12.419749920849874,1.413,2.3107756044738528,0.1692762514309072
1.0,100,small,normal,100,Medium Density,70.65,70.71390770792681,25.434,25.593990515048816,2.826,3.020475402725628,0.1692762514309072
1.0,100,small,normal,100,High Density,141.3,134.7122168911911,50.868,52.64297880242605,5.652,5.662070110699841,0.1692762514309072
1.0,100,medium,low,100,Low Density,4.415625,5.412986865364591,1.589625,1.941139188064768,0.176625,-0.2127129946733994,0.1086811607736806
1.0,100,medium,low,100,Medium Density,8.83125,7.073672823389458,3.17925,3.3409965331421585,0.35325,0.44740368878177217,0.1086811607736806
1.0,100,medium,low,100,High Density,17.6625,15.73711435371939,6.3585,6.223053731847332,0.7065,0.5560531508130214,0.1086811607736806
1.0,100,medium,normal,100,Low Density,35.325,37.56868709823868,12.717,13.828095393633223,1.413,1.4613299800375241,-0.5379198246820881
1.0,100,medium,normal,100,Medium Density,70.65,71.30093935049062,25.434,23.454234195815477,2.826,3.2046599458380984,-0.5379198246820881
1.0,100,medium,normal,100,High Density,141.3,142.61577342197043,50.868,45.563721337495956,5.652,5.6237564253727506,-0.5379198246820881
1.0,100,large,low,100,Low Density,4.415625,5.2759980329639795,1.589625,0.738048663825548,0.176625,0.41086007075183634,0.11456337905325323
1.0,100,large,low,100,Medium Density,8.83125,8.048808650976804,3.17925,3.6724409110253315,0.35325,0.43041004698815216,0.11456337905325323
1.0,100,large,low,100,High Density,17.6625,16.01176689636331,6.3585,6.7006896191183065,0.7065,0.566551627140001,0.11456337905325323
1.0,100,large,normal,100,Low Density,35.325,37.74625015753042,12.717,13.437939409199908,1.413,1.5822510130120735,-0.4926772301445763
1.0,100,large,normal,100,Medium Density,70.65,65.76508222259802,25.434,25.230050931956743,2.826,2.1524510692638588,-0.4926772301445763
1.0,100,large,normal,100,High Density,141.3,138.88425725154445,50.868,44.44442069113407,5.652,5.079715738622491,-0.4926772301445763
1.0,120,small,low,120,Low Density,4.415625,2.2307542586035405,1.589625,1.6070730212713895,0.176625,0.03620834950467449,-0.27720167591999295
1.0,120,small,low,120,Medium Density,8.83125,7.417650042376585,3.17925,3.05913910886957,0.35325,0.8147342327036624,-0.27720167591999295
1.0,120,small,low,120,High Density,17.6625,16.52399977854438,6.3585,6.553798118520078,0.7065,0.8738296278445944,-0.27720167591999295
1.0,120,small,normal,120,Low Density,35.325,38.021490502746744,12.717,14.058761665959395,1.413,0.805001146249572,-0.030620557214520523
1.0,120,small,normal,120,Medium Density,70.65,71.12658481244384,25.434,25.986647891876466,2.826,3.5074629310386904,-0.030620557214520523
1.0,120,small,normal,120,High Density,141.3,139.40546527645537,50.868,55.365788968483656,5.652,5.812596493912429,-0.030620557214520523
1.0,120,medium,low,120,Low Density,4.415625,7.006582623014122,1.589625,1.5628885516858546,0.176625,0.42212232620112744,0.48770431537640474
1.0,120,medium,low,120,Medium Density,8.83125,8.071311533770082,3.17925,3.789783755723301,0.35325,0.3734257814871857,0.48770431537640474
1.0,120,medium,low,120,High Density,17.6625,21.280427317513272,6.3585,5.937483827927571,0.7065,0.09979892325527592,0.48770431537640474
1.0,120,medium,normal,120,Low Density,35.325,36.76544855273184,12.717,13.836204943750369,1.413,1.792460988772884,0.1031486488509934
1.0,120,medium,normal,120,Medium Density,70.65,70.61260630041394,25.434,24.955709932087117,2.826,3.6946863749648546,0.1031486488509934
1.0,120,medium,normal,120,High Density,141.3,142.0869207084222,50.868,47.966689019659356,5.652,5.173989926568017,0.1031486488509934
1.0,120,large,low,120,Low Density,4.415625,5.083923717874522,1.589625,1.2211153370684729,0.176625,0.19289805205601762,0.7841239184651929
1.0,120,large,low,120,Medium Density,8.83125,10.01355067708424,3.17925,3.7259732834683312,0.35325,0.5206315187779763,0.7841239184651929
1.0,120,large,low,120,High Density,17.6625,19.89795372397255,6.3585,6.870030124156175,0.7065,1.0311432377372605,0.7841239184651929
1.0,120,large,normal,120,Low Density,35.325,39.150306986598096,12.717,14.692269381883689,1.413,2.0250000976729488,0.2903568341339417
1.0,120,large,normal,120,Medium Density,70.65,74.44782086088803,25.434,26.514233585812242,2.826,3.057666705631368,0.2903568341339417
1.0,120,large,normal,120,High Density,141.3,143.68206406378013,50.868,54.124888557240595,5.652,6.645884120582598,0.2903568341339417
1.0,135,small,low,135,Low Density,4.415625,4.45656342289839,1.589625,1.3390137030474323,0.176625,-0.10692422780676628,-0.49803509289841585
1.0,135,small,low,135,Medium Density,8.83125,8.856144707267038,3.17925,2.5291206273803075,0.35325,0.4619561572531448,-0.49803509289841585
1.0,135,small,low,135,High Density,17.6625,18.296381390587538,6.3585,6.5307262312182335,0.7065,0.7330926453798213,-0.49803509289841585
1.0,135,small,normal,135,Low Density,35.325,36.559630004355164,12.717,14.555712129173783,1.413,1.3447566306234497,-0.34139950297949073
1.0,135,small,normal,135,Medium Density,70.65,73.84080906858303,25.434,25.259940350432732,2.826,2.6993101938784854,-0.34139950297949073
1.0,135,small,normal,135,High Density,141.3,143.87163029489994,50.868,56.4939755422085,5.652,4.2196709396895,-0.34139950297949073
1.0,135,medium,low,135,Low Density,4.415625,4.127581259006589,1.589625,1.8294486030149035,0.176625,0.07257787599554166,-0.048596857609625926
1.0,135,medium,low,135,Medium Density,8.83125,6.606372219213682,3.17925,3.775678058541894,0.35325,0.41702073284187424,-0.048596857609625926
1.0,135,medium,low,135,High Density,17.6625,16.859136730144105,6.3585,5.621250018359638,0.7065,0.46597677022552064,-0.048596857609625926
1.0,135,medium,normal,135,Low Density,35.325,37.38346536844267,12.717,12.184343188212475,1.413,1.3466137829733065,-0.4161824165697942
1.0,135,medium,normal,135,Medium Density,70.65,70.98471942376186,25.434,28.003577690430014,2.826,2.930334790532456,-0.4161824165697942
