VENDOR,SIZE,DENSITY,scan,inserts,ground_truth_mass_large,ground_truth_mass_medium,ground_truth_mass_small,calculated_swcs_large,calculated_swcs_medium,calculated_swcs_small,swcs_bkg
80,small,low,80,Low Density,4.415625,1.589625,0.17662500000000003,1.6036572429356153,1.0724510717080729,0.02295093873985392,0.02060910542588408
80,small,low,80,Medium Density,8.83125,3.17925,0.35325000000000006,14.513401544084687,3.043084607838604,0.17503439334684018,0.02060910542588408
80,small,low,80,High Density,17.6625,6.3585,0.7065000000000001,122.31496783076369,35.179543111870814,0.03191283916878151,0.02060910542588408
80,small,normal,80,Low Density,35.325,12.717,1.4130000000000003,251.51320946645535,91.41938783574281,9.181666946734843,0.030290078451195218
80,small,normal,80,Medium Density,70.65,25.434,2.8260000000000005,297.008909833944,125.06969189090273,17.12849483896198,0.030290078451195218
80,small,normal,80,High Density,141.3,50.868,5.652000000000001,340.22781417238525,143.73296442312414,28.866672872623923,0.030290078451195218
80,medium,low,80,Low Density,4.415625,1.589625,0.17662500000000003,3.590798141520052,2.0023247212911106,0.48235144269398395,0.4549694066680988
80,medium,low,80,Medium Density,8.83125,3.17925,0.35325000000000006,21.40242416809823,6.67728673956476,2.395050790423978,0.4549694066680988
80,medium,low,80,High Density,17.6625,6.3585,0.7065000000000001,134.42466592356794,39.29663358295528,1.3148639860856925,0.4549694066680989
80,medium,normal,80,Low Density,35.325,12.717,1.4130000000000003,256.52654617401413,84.96591764102786,10.55608537100198,0.4281119031635557
80,medium,normal,80,Medium Density,70.65,25.434,2.8260000000000005,307.28461679620995,125.82423980060669,20.697135539352413,0.4281119031635557
80,medium,normal,80,High Density,141.3,50.868,5.652000000000001,341.68213015481314,151.1446554312974,24.803884863370627,0.42811190316355574
80,large,low,80,Low Density,4.415625,1.589625,0.17662500000000003,6.677377127307438,2.6846625655939866,2.519300191622019,2.0938491568427775
80,large,low,80,Medium Density,8.83125,3.17925,0.35325000000000006,25.58338349959698,10.239187478889392,2.9078503898721495,2.0938491568427775
80,large,low,80,High Density,17.6625,6.3585,0.7065000000000001,129.9475545293159,39.13352871343753,2.2476489337896393,2.0938491568427775
80,large,normal,80,Low Density,35.325,12.717,1.4130000000000003,249.90577653656197,94.50958362996349,9.19829016132425,2.0937552195009186
80,large,normal,80,Medium Density,70.65,25.434,2.8260000000000005,298.07203372755885,128.3149303634671,21.583986378615094,2.0937552195009186
80,large,normal,80,High Density,141.3,50.868,5.652000000000001,346.01117813144367,149.12711865658,30.915975355199002,2.0937552195009186
100,small,low,100,Low Density,4.415625,1.589625,0.17662500000000003,0.7540206371180076,0.26206209128771885,0.0005017049917399889,0.00016021198344007422
100,small,low,100,Medium Density,8.83125,3.17925,0.35325000000000006,10.590904956047503,1.9640924236710793,0.020942700092942027,0.00016021198344007422
100,small,low,100,High Density,17.6625,6.3585,0.7065000000000001,123.60285376596238,37.1150323297893,1.3903321648203575,0.0001602119834400742
100,small,normal,100,Low Density,35.325,12.717,1.4130000000000003,260.36651230563496,92.45123016940835,10.246091324878774,0.00012372625926701815
100,small,normal,100,Medium Density,70.65,25.434,2.8260000000000005,302.5210974352398,124.66060253896595,20.92936670958342,0.00012372625926701815
100,small,normal,100,High Density,141.3,50.868,5.652000000000001,340.2359934103098,144.78898278715525,27.246571383041772,0.00012372625926701815
100,medium,low,100,Low Density,4.415625,1.589625,0.17662500000000003,3.273322346981241,1.189375159178785,0.2658719882639291,0.18292800689930538
100,medium,low,100,Medium Density,8.83125,3.17925,0.35325000000000006,18.611488148773105,2.820247546214259,0.44596050541409527,0.18292800689930538
100,medium,low,100,High Density,17.6625,6.3585,0.7065000000000001,117.58739544711837,26.62885483801177,0.33514281950461333,0.18292800689930538
100,medium,normal,100,Low Density,35.325,12.717,1.4130000000000003,256.2364943246799,86.9602586464618,5.903340700978584,0.16737678318202043
100,medium,normal,100,Medium Density,70.65,25.434,2.8260000000000005,292.89896837066595,119.74835671443797,19.28000542219878,0.16737678318202043
100,medium,normal,100,High Density,141.3,50.868,5.652000000000001,337.18421146340256,148.63311492192938,24.73296315034061,0.16737678318202043
100,large,low,100,Low Density,4.415625,1.589625,0.17662500000000003,2.100006563765291,3.313037487175377,0.06025888732798719,0.052713228055014306
100,large,low,100,Medium Density,8.83125,3.17925,0.35325000000000006,14.409914757943582,3.698673117814253,0.05564135275513181,0.052713228055014306
100,large,low,100,High Density,17.6625,6.3585,0.7065000000000001,141.46944174440574,40.18878889093477,0.3179975694339583,0.052713228055014306
100,large,normal,100,Low Density,35.325,12.717,1.4130000000000003,249.99739500910482,89.54449000131746,10.767907664172247,0.046546957435584936
100,large,normal,100,Medium Density,70.65,25.434,2.8260000000000005,301.99724143328797,123.49822777694177,21.551697736992903,0.046546957435584936
100,large,normal,100,High Density,141.3,50.868,5.652000000000001,340.54651116162154,145.92066479330515,30.836820834027378,0.04654695743558494
120,small,low,120,Low Density,4.415625,1.589625,0.17662500000000003,0.5219404234219219,0.006839783451392819,0.0007215522763847835,9.069852825189237e-5
120,small,low,120,Medium Density,8.83125,3.17925,0.35325000000000006,7.518487804674704,2.7818244580386606,0.0075233313698152915,9.069852825189237e-5
120,small,low,120,High Density,17.6625,6.3585,0.7065000000000001,127.65153851596614,36.4383640992276,0.28774367766414877,9.069852825189237e-5
120,small,normal,120,Low Density,35.325,12.717,1.4130000000000003,250.04062073580457,93.81074496492269,8.209452329439628,0.00013493824048778916
120,small,normal,120,Medium Density,70.65,25.434,2.8260000000000005,297.5594325883934,124.7775745593843,20.752942717136058,0.00013493824048778916
